,A,F,pe,ds,ec,beta,dl,du
328,81,5,0.01,0.001,0.001,0.23545924484982664,-0.990174,97.26
329,81,6,0.01,0.001,0.001,0.20291500914585112,-0.9901466666666667,97.53333333333333
330,81,7,0.01,0.001,0.001,0.1787704698094581,-0.9901271428571429,97.72857142857143
331,81,8,0.01,0.001,0.001,0.16008888549132008,-0.9901125,97.875
332,81,9,0.01,0.001,0.001,0.14517081351659766,-0.9901011111111111,97.9888888888889
333,81,10,0.01,0.001,0.001,0.13296158411386222,-0.990092,98.08
334,81,11,0.01,0.001,0.001,0.12277049988631734,-0.9900845454545455,98.15454545454546
335,81,12,0.01,0.001,0.001,0.11412548177413245,-0.9900783333333334,98.21666666666667
336,81,13,0.01,0.001,0.001,0.10669244974012816,-0.9900730769230769,98.26923076923076
337,81,14,0.01,0.001,0.001,0.10022805155242986,-0.9900685714285714,98.31428571428572
338,81,15,0.01,0.001,0.001,0.09455064619386747,-0.9900646666666667,98.35333333333334
339,81,16,0.01,0.001,0.001,0.08952179479641134,-0.99006125,98.38749999999999
340,81,17,0.01,0.001,0.001,0.0850340613563292,-0.9900582352941176,98.41764705882353
341,81,18,0.01,0.001,0.001,0.08100274209287049,-0.9900555555555556,98.44444444444444
342,81,19,0.01,0.001,0.001,0.07736011866801983,-0.9900531578947368,98.46842105263158
343,81,20,0.01,0.001,0.001,0.07405137777232575,-0.990051,98.49
344,81,21,0.01,0.001,0.001,0.07103165778759851,-0.9900490476190477,98.50952380952381
345,81,22,0.01,0.001,0.001,0.06826387429012527,-0.9900472727272728,98.52727272727273
346,81,23,0.01,0.001,0.001,0.06571709417885133,-0.990045652173913,98.54347826086956
347,81,24,0.01,0.001,0.001,0.06336530299417445,-0.9900441666666667,98.55833333333334
348,81,25,0.01,0.001,0.001,0.06118645846952796,-0.9900428,98.572
349,81,26,0.01,0.001,0.001,0.059161755436718026,-0.9900415384615384,98.58461538461538
350,81,27,0.01,0.001,0.001,0.05727504883456904,-0.9900403703703704,98.59629629629629
351,84,2,0.01,0.001,0.001,0.486240163597685,-0.990435,94.65
352,84,3,0.01,0.001,0.001,0.3545728425007407,-0.9902933333333334,96.06666666666666
353,84,4,0.01,0.001,0.001,0.28194168753944693,-0.9902225,96.775
354,84,5,0.01,0.001,0.001,0.2354327176486413,-0.99018,97.2
355,84,6,0.01,0.001,0.001,0.20289663952859258,-0.9901516666666667,97.48333333333333
356,84,7,0.01,0.001,0.001,0.17875700094706187,-0.9901314285714286,97.68571428571428
357,84,8,0.01,0.001,0.001,0.16007858894755914,-0.99011625,97.8375
358,84,9,0.01,0.001,0.001,0.1451626875088138,-0.9901044444444445,97.95555555555555
359,84,10,0.01,0.001,0.001,0.13295500821190054,-0.990095,98.05000000000001
360,84,11,0.01,0.001,0.001,0.12276506941773008,-0.9900872727272727,98.12727272727273
361,84,12,0.01,0.001,0.001,0.1141209215817241,-0.9900808333333333,98.19166666666666
362,84,13,0.01,0.001,0.001,0.10668856622774905,-0.9900753846153846,98.24615384615385
363,84,14,0.01,0.001,0.001,0.10022470456075117,-0.9900707142857142,98.29285714285714
364,84,15,0.01,0.001,0.001,0.09454773175919061,-0.9900666666666667,98.33333333333333
365,84,16,0.01,0.001,0.001,0.08951923417833021,-0.990063125,98.36874999999999
366,84,17,0.01,0.001,0.001,0.0850317938276186,-0.9900599999999999,98.4
367,84,18,0.01,0.001,0.001,0.08100072006829245,-0.9900572222222223,98.42777777777778
368,84,19,0.01,0.001,0.001,0.07735830433244431,-0.9900547368421053,98.45263157894738
369,84,20,0.01,0.001,0.001,0.0740497406961463,-0.9900525,98.47500000000001
370,84,21,0.01,0.001,0.001,0.07103017320792944,-0.9900504761904763,98.4952380952381
371,84,22,0.01,0.001,0.001,0.068262521850588,-0.9900486363636364,98.51363636363637
372,84,23,0.01,0.001,0.001,0.06571585699129992,-0.9900469565217391,98.5304347826087
373,84,24,0.01,0.001,0.001,0.06336416693034042,-0.9900454166666667,98.54583333333333
374,84,25,0.01,0.001,0.001,0.06118541161944076,-0.990044,98.56
375,84,26,0.01,0.001,0.001,0.059160787689826036,-0.9900426923076923,98.57307692307693
376,84,27,0.01,0.001,0.001,0.05727415155231232,-0.9900414814814815,98.58518518518518
377,84,28,0.01,0.001,0.001,0.05551156216145908,-0.9900403571428571,98.59642857142858
378,87,2,0.01,0.001,0.001,0.48606976290279297,-0.99045,94.5
379,87,3,0.01,0.001,0.001,0.3544982342684173,-0.9903033333333333,95.96666666666667
380,87,4,0.01,0.001,0.001,0.28190002992627244,-0.99023,96.7
381,87,5,0.01,0.001,0.001,0.235406174234436,-0.990186,97.14
382,87,6,0.01,0.001,0.001,0.20287826058270866,-0.9901566666666667,97.43333333333332
383,87,7,0.01,0.001,0.001,0.17874352623414963,-0.9901357142857143,97.64285714285714
384,87,8,0.01,0.001,0.001,0.16006828849643853,-0.99012,97.8
385,87,9,0.01,0.001,0.001,0.14515455876331038,-0.9901077777777778,97.92222222222222
386,87,10,0.01,0.001,0.001,0.13294843031794548,-0.990098,98.02
387,87,11,0.01,0.001,0.001,0.12275963745486113,-0.99009,98.1
388,87,12,0.01,0.001,0.001,0.1141163602398323,-0.9900833333333333,98.16666666666667
389,87,13,0.01,0.001,0.001,0.10668468181226254,-0.9900776923076923,98.22307692307693
390,87,14,0.01,0.001,0.001,0.10022135684667417,-0.9900728571428571,98.27142857142857
391,87,15,0.01,0.001,0.001,0.09454481673765576,-0.9900686666666667,98.31333333333333
392,87,16,0.01,0.001,0.001,0.0895166730770376,-0.990065,98.35000000000001
393,87,17,0.01,0.001,0.001,0.0850295258963047,-0.9900617647058824,98.38235294117646
394,87,18,0.01,0.001,0.001,0.0809986977047424,-0.9900588888888889,98.41111111111111
395,87,19,0.01,0.001,0.001,0.0773564897087952,-0.9900563157894737,98.43684210526315
396,87,20,0.01,0.001,0.001,0.0740481033730908,-0.990054,98.46000000000001
397,87,21,0.01,0.001,0.001,0.07102868841508632,-0.9900519047619047,98.48095238095237
398,87,22,0.01,0.001,0.001,0.0682611692257131,-0.99005,98.5
399,87,23,0.01,0.001,0.001,0.06571461964160427,-0.9900482608695652,98.51739130434783
400,87,24,0.01,0.001,0.001,0.06336303072384156,-0.9900466666666666,98.53333333333333
401,87,25,0.01,0.001,0.001,0.06118436464316875,-0.9900452,98.548
402,87,26,0.01,0.001,0.001,0.059159819830785686,-0.9900438461538461,98.56153846153846
403,87,27,0.01,0.001,0.001,0.05727325416993671,-0.9900425925925926,98.57407407407408
404,87,28,0.01,0.001,0.001,0.0555107278290699,-0.9900414285714285,98.58571428571429
405,87,29,0.01,0.001,0.001,0.05386013766570283,-0.9900403448275862,98.59655172413792
406,90,2,0.01,0.001,0.001,0.48589909435236245,-0.990465,94.35
407,90,3,0.01,0.001,0.001,0.35442354905424117,-0.9903133333333334,95.86666666666667
408,90,4,0.01,0.001,0.001,0.28185834032209545,-0.9902375,96.625
409,90,5,0.01,0.001,0.001,0.23537961458738033,-0.990192,97.08
410,90,6,0.01,0.001,0.001,0.20285987229871993,-0.9901616666666667,97.38333333333334
411,90,7,0.01,0.001,0.001,0.1787300456656366,-0.99014,97.6
412,90,8,0.01,0.001,0.001,0.16005798413499153,-0.99012375,97.7625
413,90,9,0.01,0.001,0.001,0.14514642727824206,-0.9901111111111112,97.88888888888889
414,90,10,0.01,0.001,0.001,0.1329418504307899,-0.990101,97.99
415,90,11,0.01,0.001,0.001,0.12275420399688794,-0.9900927272727272,98.07272727272726
416,90,12,0.01,0.001,0.001,0.11411179774787739,-0.9900858333333333,98.14166666666667
417,90,13,0.01,0.001,0.001,0.10668079649324845,-0.99008,98.2
418,90,14,0.01,0.001,0.001,0.10021800840988698,-0.990075,98.25
419,90,15,0.01,0.001,0.001,0.0945419011290265,-0.9900706666666667,98.29333333333334
420,90,16,0.01,0.001,0.001,0.08951411149235113,-0.990066875,98.33125000000001
421,90,17,0.01,0.001,0.001,0.08502725756224455,-0.9900635294117647,98.36470588235295
422,90,18,0.01,0.001,0.001,0.08099667500210665,-0.9900605555555556,98.39444444444445
423,90,19,0.01,0.001,0.001,0.07735467479698101,-0.9900578947368421,98.42105263157895
424,90,20,0.01,0.001,0.001,0.07404646580308478,-0.9900555,98.445
425,90,21,0.01,0.001,0.001,0.07102720340900792,-0.9900533333333333,98.46666666666667
426,90,22,0.01,0.001,0.001,0.06825981641544977,-0.9900513636363636,98.48636363636363
427,90,23,0.01,0.001,0.001,0.06571338212972189,-0.9900495652173913,98.50434782608696
428,90,24,0.01,0.001,0.001,0.06336189437464203,-0.9900479166666667,98.52083333333334
429,90,25,0.01,0.001,0.001,0.06118331754068153,-0.9900464,98.536
430,90,26,0.01,0.001,0.001,0.059158851859570975,-0.990045,98.55000000000001
431,90,27,0.01,0.001,0.001,0.05727235668741986,-0.9900437037037036,98.56296296296297
432,90,28,0.01,0.001,0.001,0.055509893406911245,-0.9900425,98.575
433,90,29,0.01,0.001,0.001,0.05385935988381114,-0.9900413793103449,98.58620689655172
434,90,30,0.01,0.001,0.001,0.052310195710706144,-0.9900403333333333,98.59666666666666
435,93,2,0.01,0.001,0.001,0.485728157102975,-0.99048,94.19999999999999
436,93,3,0.01,0.001,0.001,0.35434878669918635,-0.9903233333333333,95.76666666666667
437,93,4,0.01,0.001,0.001,0.281816618677743,-0.990245,96.55
438,93,5,0.01,0.001,0.001,0.23535303868760743,-0.990198,97.02
439,93,6,0.01,0.001,0.001,0.2028414746671324,-0.9901666666666666,97.33333333333333
440,93,7,0.01,0.001,0.001,0.17871655923643137,-0.9901442857142857,97.55714285714285
441,93,8,0.01,0.001,0.001,0.1600476758602481,-0.9901275,97.725
442,93,9,0.01,0.001,0.001,0.14513829305176162,-0.9901144444444444,97.85555555555555
443,93,10,0.01,0.001,0.001,0.13293526854922547,-0.990104,97.96000000000001
444,93,11,0.01,0.001,0.001,0.12274876904298723,-0.9900954545454546,98.04545454545455
445,93,12,0.01,0.001,0.001,0.1141072341052793,-0.9900883333333333,98.11666666666666
446,93,13,0.01,0.001,0.001,0.10667691027028642,-0.9900823076923077,98.17692307692307
447,93,14,0.01,0.001,0.001,0.10021465925007748,-0.9900771428571429,98.22857142857143
448,93,15,0.01,0.001,0.001,0.09453898493306631,-0.9900726666666667,98.27333333333334
449,93,16,0.01,0.001,0.001,0.08951154942408826,-0.99006875,98.3125
450,93,17,0.01,0.001,0.001,0.08502498882529508,-0.9900652941176471,98.34705882352941
451,93,18,0.01,0.001,0.001,0.08099465196027149,-0.9900622222222222,98.37777777777778
452,93,19,0.01,0.001,0.001,0.07735285959691016,-0.9900594736842105,98.40526315789474
453,93,20,0.01,0.001,0.001,0.07404482798605376,-0.990057,98.42999999999999
454,93,21,0.01,0.001,0.001,0.07102571818963296,-0.9900547619047619,98.45238095238095
455,93,22,0.01,0.001,0.001,0.06825846341974719,-0.9900527272727273,98.47272727272727
456,93,23,0.01,0.001,0.001,0.06571214445561023,-0.9900508695652174,98.49130434782609
457,93,24,0.01,0.001,0.001,0.06336075788270598,-0.9900491666666666,98.50833333333333
458,93,25,0.01,0.001,0.001,0.06118227031194866,-0.9900476,98.524
459,93,26,0.01,0.001,0.001,0.059157883776155905,-0.9900461538461538,98.53846153846155
460,93,27,0.01,0.001,0.001,0.057271459104739415,-0.9900448148148148,98.55185185185185
461,93,28,0.01,0.001,0.001,0.0555090588949638,-0.9900435714285715,98.56428571428572
462,93,29,0.01,0.001,0.001,0.05385858202112073,-0.9900424137931034,98.57586206896552
463,93,30,0.01,0.001,0.001,0.05230946891883556,-0.9900413333333333,98.58666666666667
464,93,31,0.01,0.001,0.001,0.05085246210695431,-0.9900403225806451,98.59677419354838
465,96,2,0.01,0.001,0.001,0.4855569503072219,-0.990495,94.05
466,96,3,0.01,0.001,0.001,0.3542739470437334,-0.9903333333333333,95.66666666666667
467,96,4,0.01,0.001,0.001,0.2817748649439288,-0.9902525,96.475
468,96,5,0.01,0.001,0.001,0.23532644651521398,-0.990204,96.96000000000001
469,96,6,0.01,0.001,0.001,0.20282306767843758,-0.9901716666666667,97.28333333333333
470,96,7,0.01,0.001,0.001,0.17870306694143578,-0.9901485714285714,97.5142857142857
471,96,8,0.01,0.001,0.001,0.16003736366923485,-0.99013125,97.6875
472,96,9,0.01,0.001,0.001,0.14513015608202,-0.9901177777777778,97.82222222222222
473,96,10,0.01,0.001,0.001,0.13292868467204272,-0.990107,97.92999999999999
474,96,11,0.01,0.001,0.001,0.12274333259233505,-0.9900981818181819,98.01818181818182
475,96,12,0.01,0.001,0.001,0.1141026693114575,-0.9900908333333334,98.09166666666667
476,96,13,0.01,0.001,0.001,0.10667302314295568,-0.9900846153846153,98.15384615384616
477,96,14,0.01,0.001,0.001,0.10021130936693336,-0.9900792857142857,98.20714285714286
478,96,15,0.01,0.001,0.001,0.0945360681495385,-0.9900746666666667,98.25333333333334
479,96,16,0.01,0.001,0.001,0.08950898687206639,-0.990070625,98.29375
480,96,17,0.01,0.001,0.001,0.08502271968531312,-0.9900670588235294,98.32941176470588
481,96,18,0.01,0.001,0.001,0.08099262857912314,-0.9900638888888889,98.36111111111111
482,96,19,0.01,0.001,0.001,0.0773510441084911,-0.990061052631579,98.38947368421053
483,96,20,0.01,0.001,0.001,0.07404318992192319,-0.9900585,98.41499999999999
484,96,21,0.01,0.001,0.001,0.07102423275690019,-0.9900561904761904,98.43809523809523
485,96,22,0.01,0.001,0.001,0.0682571102385545,-0.9900540909090909,98.4590909090909
486,96,23,0.01,0.001,0.001,0.06571090661922677,-0.9900521739130435,98.47826086956522
487,96,24,0.01,0.001,0.001,0.06335962124799754,-0.9900504166666667,98.49583333333332
488,96,25,0.01,0.001,0.001,0.06118122295693969,-0.9900488,98.512
489,96,26,0.01,0.001,0.001,0.05915691558051447,-0.9900473076923076,98.52692307692308
490,96,27,0.01,0.001,0.001,0.057270561421873,-0.9900459259259259,98.54074074074074
491,96,28,0.01,0.001,0.001,0.05550822429320825,-0.9900446428571429,98.55357142857143
492,96,29,0.01,0.001,0.001,0.053857804077614826,-0.9900434482758621,98.56551724137931
493,96,30,0.01,0.001,0.001,0.052308742053980464,-0.9900423333333334,98.57666666666667
494,96,31,0.01,0.001,0.001,0.05085178145043201,-0.9900412903225807,98.58709677419355
495,96,32,0.01,0.001,0.001,0.049478771479467054,-0.9900403125,98.596875
496,99,2,0.01,0.001,0.001,0.4853854731136796,-0.99051,93.89999999999999
497,99,3,0.01,0.001,0.001,0.35419902992786767,-0.9903433333333334,95.56666666666666
498,99,4,0.01,0.001,0.001,0.2817330790712528,-0.99026,96.39999999999999
499,99,5,0.01,0.001,0.001,0.2352998380502601,-0.99021,96.89999999999999
500,99,6,0.01,0.001,0.001,0.20280465132311257,-0.9901766666666667,97.23333333333333
501,99,7,0.01,0.001,0.001,0.1786895687755451,-0.9901528571428572,97.47142857142858
502,99,8,0.01,0.001,0.001,0.16002704755897487,-0.990135,97.65
503,99,9,0.01,0.001,0.001,0.14512201636716626,-0.9901211111111111,97.78888888888889
504,99,10,0.01,0.001,0.001,0.1329220987980312,-0.99011,97.9
505,99,11,0.01,0.001,0.001,0.12273789464410685,-0.9901009090909091,97.9909090909091
506,99,12,0.01,0.001,0.001,0.11409810336583102,-0.9900933333333334,98.06666666666666
507,99,13,0.01,0.001,0.001,0.10666913511083524,-0.990086923076923,98.13076923076923
508,99,14,0.01,0.001,0.001,0.10020795876014212,-0.9900814285714286,98.18571428571428
509,99,15,0.01,0.001,0.001,0.09453315077820626,-0.9900766666666667,98.23333333333333
510,99,16,0.01,0.001,0.001,0.08950642383610281,-0.9900725,98.275
511,99,17,0.01,0.001,0.001,0.08502045014215548,-0.9900688235294117,98.31176470588235
512,99,18,0.01,0.001,0.001,0.08099060485854774,-0.9900655555555555,98.34444444444445
513,99,19,0.01,0.001,0.001,0.0773492283316322,-0.9900626315789474,98.37368421052632
514,99,20,0.01,0.001,0.001,0.07404155161061848,-0.99006,98.4
515,99,21,0.01,0.001,0.001,0.07102274711074827,-0.990057619047619,98.42380952380952
516,99,22,0.01,0.001,0.001,0.06825575687182085,-0.9900554545454545,98.44545454545455
517,99,23,0.01,0.001,0.001,0.06570966862052895,-0.9900534782608695,98.46521739130435
518,99,24,0.01,0.001,0.001,0.06335848447048086,-0.9900516666666667,98.48333333333333
519,99,25,0.01,0.001,0.001,0.06118017547562415,-0.99005,98.5
520,99,26,0.01,0.001,0.001,0.05915594727262063,-0.9900484615384615,98.51538461538462
521,99,27,0.01,0.001,0.001,0.05726966363879827,-0.990047037037037,98.52962962962964
522,99,28,0.01,0.001,0.001,0.055507389601625254,-0.9900457142857143,98.54285714285714
523,99,29,0.01,0.001,0.001,0.053857026053276615,-0.9900444827586207,98.5551724137931
524,99,30,0.01,0.001,0.001,0.05230801511612621,-0.9900433333333334,98.56666666666666
525,99,31,0.01,0.001,0.001,0.05085110072776342,-0.9900422580645162,98.57741935483871
526,99,32,0.01,0.001,0.001,0.04947813270089022,-0.99004125,98.58749999999999
527,99,33,0.01,0.001,0.001,0.04818190529048496,-0.990040303030303,98.5969696969697
528,6,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.591666666666669
529,9,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.566666666666666
530,9,3,0.06,0.001,0.001,0.7373033722500607,-0.9402600000000001,15.594444444444445
531,12,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.541666666666668
532,12,3,0.06,0.001,0.001,0.7371843166512849,-0.94032,15.57777777777778
533,12,4,0.06,0.001,0.001,0.5785484281724732,-0.940255,15.595833333333335
534,15,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.51666666666667
535,15,3,0.06,0.001,0.001,0.7370651412983242,-0.9403800000000001,15.561111111111114
536,15,4,0.06,0.001,0.001,0.578481473417283,-0.9403,15.583333333333336
537,15,5,0.06,0.001,0.001,0.4787051613392527,-0.9402520000000001,15.596666666666668
538,18,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.491666666666667
539,18,3,0.06,0.001,0.001,0.7369458459500222,-0.94044,15.544444444444448
540,18,4,0.06,0.001,0.001,0.5784144681746516,-0.940345,15.570833333333333
541,18,5,0.06,0.001,0.001,0.47866231567725415,-0.940288,15.586666666666666
542,18,6,0.06,0.001,0.001,0.4097236937569882,-0.94025,15.597222222222225
543,21,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.466666666666669
544,21,3,0.06,0.001,0.001,0.7368264303644935,-0.9405000000000001,15.527777777777779
545,21,4,0.06,0.001,0.001,0.5783474123683812,-0.9403900000000001,15.558333333333334
546,21,5,0.06,0.001,0.001,0.478619444176077,-0.9403239999999999,15.576666666666668
547,21,6,0.06,0.001,0.001,0.4096939423158141,-0.94028,15.588888888888889
548,21,7,0.06,0.001,0.001,0.35902029275736097,-0.9402485714285714,15.597619047619048
549,24,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.44166666666667
550,24,3,0.06,0.001,0.001,0.7367068942991204,-0.9405600000000001,15.511111111111113
551,24,4,0.06,0.001,0.001,0.5782803059221012,-0.940435,15.545833333333334
552,24,5,0.06,0.001,0.001,0.47857654680453654,-0.94036,15.566666666666666
553,24,6,0.06,0.001,0.001,0.4096641759254184,-0.9403100000000001,15.580555555555556
554,24,7,0.06,0.001,0.001,0.3589984358625811,-0.9402742857142858,15.590476190476192
555,24,8,0.06,0.001,0.001,0.320076360306337,-0.9402475,15.597916666666666
556,27,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.416666666666668
557,27,3,0.06,0.001,0.001,0.7365872375105501,-0.94062,15.494444444444447
558,27,4,0.06,0.001,0.001,0.5782131487592681,-0.94048,15.533333333333335
559,27,5,0.06,0.001,0.001,0.4785336235313915,-0.9403959999999999,15.556666666666668
560,27,6,0.06,0.001,0.001,0.40963439457077044,-0.9403400000000001,15.572222222222223
561,27,7,0.06,0.001,0.001,0.358976569555516,-0.9402999999999999,15.583333333333336
562,27,8,0.06,0.001,0.001,0.3200596268716293,-0.94027,15.591666666666669
563,27,9,0.06,0.001,0.001,0.2891645217710102,-0.9402466666666667,15.598148148148152
564,30,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.39166666666667
565,30,3,0.06,0.001,0.001,0.736467459754692,-0.94068,15.477777777777778
566,30,4,0.06,0.001,0.001,0.5781459408031644,-0.940525,15.520833333333332
567,30,5,0.06,0.001,0.001,0.47849067432534387,-0.940432,15.546666666666667
568,30,6,0.06,0.001,0.001,0.40960459823681705,-0.94037,15.56388888888889
569,30,7,0.06,0.001,0.001,0.35895469382805534,-0.9403257142857143,15.576190476190476
570,30,8,0.06,0.001,0.001,0.32004288713233064,-0.9402925,15.585416666666667
571,30,9,0.06,0.001,0.001,0.28915130075281914,-0.9402666666666668,15.592592592592592
572,30,10,0.06,0.001,0.001,0.2639934051734802,-0.940246,15.598333333333336
573,33,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.366666666666667
574,33,3,0.06,0.001,0.001,0.736347560786714,-0.9407400000000001,15.461111111111112
575,33,4,0.06,0.001,0.001,0.5780786819768985,-0.94057,15.508333333333336
576,33,5,0.06,0.001,0.001,0.4784476991550392,-0.9404680000000001,15.536666666666669
577,33,6,0.06,0.001,0.001,0.4095747869084821,-0.9404000000000001,15.555555555555557
578,33,7,0.06,0.001,0.001,0.35893280867207894,-0.9403514285714286,15.56904761904762
579,33,8,0.06,0.001,0.001,0.32002614108368854,-0.9403150000000001,15.57916666666667
580,33,9,0.06,0.001,0.001,0.2891380753072067,-0.9402866666666667,15.587037037037039
581,33,10,0.06,0.001,0.001,0.26398269644750705,-0.940264,15.593333333333334
582,33,11,0.06,0.001,0.001,0.2430740354976883,-0.9402454545454545,15.598484848484848
583,36,2,0.06,0.001,0.001,1.0,-0.950633269411572,15.341666666666669
584,36,3,0.06,0.001,0.001,0.7362275403610407,-0.9408000000000001,15.444444444444446
